"RegionRegion","States","Max. Demand Met during the day (MW)","Peak hourShortage (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5226","0","105.9","58.5","1.0","159"
"","Haryana","5456","0","103.6","46.8","1.6","357"
"","Rajasthan","6997","0","151.8","79.2","-6.1","0"
"","Delhi","3635","0","70.6","50.5","-1.8","212"
"","UP","9206","2230","208.4","79.1","-2.2","187"
"","Uttarakhand","1565","75","30.3","17.0","0.4","105"
"","HP","1247","0","23.4","11.3","2.2","196"
"","J&K","1650","100","32.9","22.5","1.8","253"
"","Chandigarh","199","0","3.7","3.9","-0.2","30"
"WR","Chhattisgarh","2683","19","60.4","6.6","-1.4","324"
"","Gujarat","10985","9","238.5","44.2","2.1","355"
"","MP","6854","0","136.7","78.4","-4.9","380"
"","Maharashtra","16723","425","361.0","108.8","3.8","433"
"","Goa","380","0","8.2","7.0","0.6","60"
"","DD","260","0","6.5","6.1","0.4","48"
"","DNH","653","0","15.2","15.1","0.1","59"
"","Essar steel","349","0","6.7","6.7","0.0","51"
"SR","Andhra Pradesh","11115","0","246.4","82.3","2.9","338"
"","Karnataka","7434","500","151.2","17.6","-3.4","331"
"","Kerala","3114","150","56.6","26.8","1.7","306"
"","Tamil Nadu","10424","671","218.9","67.0","-2.7","223"
"","Pondy","289","30","5.7","6.2","-0.4","38"
"ER","Bihar","2074","600","37.7","35.2","2.5","260"
"","DVC","2505","0","57.1","-17.3","1.2","400"
"","Jharkhand","864","0","19.2","13.1","-2.0","150"
"","Odisha","3255","0","63.7","11.5","1.1","300"
"","West Bengal","6401","15","117.6","23.0","3.4","250"
"","Sikkim","104","0","1.6","1.0","0.6","20"
"NER","Arunachal Pradesh","108","0","1.4","1.3","0.1","71"
"","Assam","1116","143","19.7","13.7","0.1","196"
"","Manipur","110","0","1.3","2.1","-0.7","21"
"","Meghalaya","266","1","4.4","2.3","0.0","42"
"","Mizoram","60","0","1.1","1.0","0.0","20"
"","Nagaland","95","0","1.3","1.2","-0.1","16"
"","Tripura","192","13","3.2","0.8","-0.1","43"
