"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","0.03","0.75","0.79","60.69","38.52"
"SR GRID","0.00","0.00","0.03","0.75","0.79","60.69","38.52"
