"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4649","0","92.5","55.6","0.1","242"
"","Haryana","5574","0","103.2","49.1","-0.9","131"
"","Rajasthan","9180","0","200.8","64.5","0.1","289"
"","Delhi","3184","0","60.6","37.0","0.9","327"
"","UP","10008","1900","218.3","88.3","1.1","443"
"","Uttarakhand","1520","80","30.2","20.6","1.3","146"
"","HP","1221","0","23.6","15.4","1.7","163"
"","J&K","1799","0","38.7","27.5","3.6","246"
"","Chandigarh","166","0","3.1","2.9","0.1","19"
"WR","Chhattisgarh","2874","18","62.8","10.9","-1.6","123"
"","Gujarat","12029","0","273.1","55.2","-5.9","343"
"","MP","9258","0","205.6","134.5","0.0","441"
"","Maharashtra","18436","562","390.3","119.5","-1.7","352"
"","Goa","389","0","7.3","7.4","-0.5","46"
"","DD","257","0","5.8","6.1","-0.3","18"
"","DNH","632","0","17.5","14.8","2.7","36"
"","Essar steel","366","0","7.5","7.5","0.0","82"
"SR","Andhra Pradesh","5448","250","125.7","26.3","3.6","449"
"","Telangana","5562","400","122.0","58.6","1.7","245"
"","Karnataka","7615","400","162.2","18.9","2.0","282"
"","Kerala","3037","150","55.6","27.7","2.3","275"
"","Tamil Nadu","10839","751","233.2","72.0","1.4","322"
"","Pondy","263","0","5.4","5.3","0.1","33"
"ER","Bihar","2759","250","49.6","48.4","-1.5","100"
"","DVC","2368","0","55.4","-14.6","1.0","300"
"","Jharkhand","999","0","21.5","11.1","-1.1","100"
"","Odisha","3624","0","67.3","21.6","1.9","350"
"","West Bengal","6439","0","112.6","18.2","2.8","375"
"","Sikkim","85","0","1.2","1.2","0.1","25"
"NER","Arunachal Pradesh","97","6","1.8","1.5","0.4","40"
"","Assam","1125","81","21.8","14.0","2.5","155"
"","Manipur","126","7","2.3","2.2","0.1","45"
"","Meghalaya","244","1","4.3","4.1","-0.6","22"
"","Mizoram","70","4","1.1","1.1","0.0","19"
"","Nagaland","91","3","2.0","1.3","0.2","36"
"","Tripura","196","22","2.8","1.0","-0.3","44"
