"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW) (at 2000 hrs; from RLDCs)","55650","51889","42837","21575","2731","174682"
"Peak Shortage (MW)","759","261","0","380","94","1494"
"Energy Met (MU)","1240","1231","920","442","54","3887"
"Hydro Gen (MU)","242","42","80","123","28","514"
"Wind Gen (MU)","20","39","126","----------","----------","185"
"Solar Gen (MU)*","20.85","18.81","56.37","0.79","0.01","97"
"Energy Shortage (MU)","10.6","0.7","0.0","1.4","0.8","13.5"
"Maximum Demand Met during the day (MW) & time (from NLDC SCADA)","56539","54701","42686","21764","2850","175590"
"","19:22","14:14","18:56","19:16","18:37","19:16"
