"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.79","4.02","18.37","23.17","61.22","15.61"
"SR GRID","0.00","0.79","4.02","18.37","23.17","61.22","B. Frequency Profile (%)15.61"
