"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","6032","100","126.3","24.7","-0.4","194","0.0"
"","Haryana","6066","50","128.4","74.4","3.6","335","7.5"
"","Rajasthan","10561","0","208.4","52.9","1.9","533","1.5"
"","Delhi","3432","0","65.2","53.3","-0.9","254","0.0"
"","UP","12616","120","272.2","102.1","1.4","684","11.9"
"","Uttarakhand","1818","0","35.1","24.5","1.9","102","0.0"
"","HP","1489","0","26.5","20.0","1.8","140","0.1"
"","J&K","2133","533","44.1","38.5","0.4","281","10.4"
"","Chandigarh","184","0","3.1","2.8","0.3","20","0.0"
"WR","Chhattisgarh","3647","0","83.0","22.0","-1.6","31","0.0"
"","Gujarat","14417","0","322.9","153.5","1.5","463","0.0"
"","MP","8969","0","183.8","89.4","-1.8","269","0.0"
"","Maharashtra","21235","0","453.3","135.9","1.0","543","0.0"
"","Goa","493","0","9.9","9.5","0.2","95","0.0"
"","DD","337","0","7.4","6.3","1.1","112","0.0"
"","DNH","744","0","17.7","16.8","0.9","58","0.0"
"","Essar steel","456","0","9.1","9.8","-0.7","142","0.0"
"SR","Andhra Pradesh","8815","0","179.0","47.1","-1.5","309","0.0"
"","Telangana","10149","0","220.2","105.0","-0.5","429","0.0"
"","Karnataka","10545","0","236.0","79.3","-0.4","393","0.0"
"","Kerala","3780","0","77.7","48.3","1.3","297","0.0"
"","Tamil Nadu","14826","0","317.0","150.5","0.6","541","0.0"
"","Pondy","354","0","7.4","7.6","-0.3","48","0.0"
"ER","Bihar","4116","0","73.4","67.5","-1.0","180","0.0"
"","DVC","2964","0","66.3","-50.4","0.7","350","0.0"
"","Jharkhand","982","0","23.1","19.5","1.5","110","0.0"
"","Odisha","4091","0","77.3","30.0","0.1","279","0.0"
"","West Bengal","7786","0","144.6","22.7","1.2","295","0.0"
"","Sikkim","100","0","1.3","1.4","-0.1","13","0.0"
"NER","Arunachal Pradesh","121","0","2.0","1.6","0.4","59","0.0"
"","Assam","1386","31","22.4","18.4","1.3","146","0.7"
"","Manipur","172","2","2.3","2.3","0.0","22","0.0"
"","Meghalaya","307","0","5.1","3.1","0.0","57","0.0"
"","Mizoram","83","0","1.4","1.2","0.2","34","0.0"
"","Nagaland","121","3","2.1","1.7","0.2","40","0.0"
"","Tripura","230","0","3.9","3.1","-0.1","26","0.0"
