"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","157.4","-237.8","166.3","-97.1","11.4","0.1"
"Actual(MU)","140.7","-242.4","193.2","-111.1","13.8","-5.8"
"O/D/U/D(MU)","-16.7","-4.6","26.9","-14.1","2.5","-6.0"
