"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","144.4","-149.0","77.9","-66.7","-6.8","-0.1"
"Actual(MU)","126.6","-158.9","81.0","-48.1","-3.9","-3.2"
"O/D/U/D(MU)","-17.8","-9.9","3.1","18.6","2.9","-3.1"
