"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5643","0","109.5","43.8","-0.4","123","0.0"
"","Haryana","6739","0","125.4","60.0","2.0","238","0.1"
"","Rajasthan","8967","0","194.6","65.9","0.7","502","0.0"
"","Delhi","4195","0","88.3","71.6","-1.4","195","0.2"
"","UP","16181","0","333.7","113.3","2.0","753","0.0"
"","Uttarakhand","1800","0","37.1","21.1","1.2","226","0.1"
"","HP","1289","0","24.0","15.6","0.8","106","0.0"
"","J&K","1920","480","40.6","30.3","-2.0","331","9.6"
"","Chandigarh","187","0","3.9","4.0","-0.1","37","0.0"
"WR","Chhattisgarh","3842","0","88.5","29.3","-2.0","105","0.0"
"","Gujarat","15427","0","348.9","180.5","3.9","337","0.0"
"","MP","8848","0","190.3","96.1","-2.0","240","0.0"
"","Maharashtra","22835","0","498.0","131.5","-1.8","314","0.0"
"","Goa","533","0","12.0","11.4","-0.1","39","0.0"
"","DD","328","0","7.4","6.5","0.9","106","0.0"
"","DNH","756","0","17.7","16.8","0.8","98","0.0"
"","Essar steel","157","0","2.8","2.3","0.5","163","0.0"
"SR","Andhra Pradesh","8890","0","185.0","62.9","1.9","420","0.0"
"","Telangana","8173","0","176.2","66.5","-1.9","279","0.0"
"","Karnataka","9900","0","212.9","65.4","-0.8","350","0.0"
"","Kerala","3595","0","77.6","51.3","1.2","190","0.0"
"","Tamil Nadu","14807","0","339.4","168.5","2.8","430","0.0"
"","Pondy","376","0","8.3","8.2","0.1","30","0.0"
"ER","Bihar","4698","0","89.4","86.9","-0.3","350","0.0"
"","DVC","3089","0","68.6","-54.4","3.8","450","0.0"
"","Jharkhand","1131","0","22.7","15.9","0.7","350","0.0"
"","Odisha","4297","0","85.5","30.7","-1.3","220","0.0"
"","West Bengal","8050","0","168.6","54.5","1.3","300","0.0"
"","Sikkim","89","0","1.2","1.5","-0.3","10","0.0"
"NER","Arunachal Pradesh","110","3","2.1","2.0","0.2","45","0.0"
"","Assam","1371","93","19.3","16.7","-0.1","75","1.6"
"","Manipur","151","4","2.1","2.4","-0.4","33","0.0"
"","Meghalaya","297","0","4.9","3.1","-0.1","44","0.0"
"","Mizoram","84","1","1.3","1.3","-0.1","32","0.0"
"","Nagaland","125","3","1.9","1.9","-0.1","25","0.0"
"","Tripura","152","6","3.3","2.8","-0.2","53","0.1"
