"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","41593","42747","36347","16766","2298","139751"
"Peak Shortage (MW)","442","22","0","150","40","654"
"Energy Met (MU)","852","1006","842","320","37","3057"
"Hydro Gen(MU)","104","51","49","21","11","235"
"Wind Gen(MU)","2","12","45","----------","----------","59"
"Solar Gen (MU)*","0.24","10.15","15.50","0.00","0.02","26"
