"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","199.9","-187.4","82.5","-93.6","-1.1","0.4"
"Actual(MU)","200.6","-190.7","80.7","-93.7","0.1","-3.1"
"O/D/U/D(MU)","0.6","-3.2","-1.8","-0.1","1.1","-3.4"
