"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","0.45","3.50","3.95","49.06","46.99"
"SR GRID","0.00","0.00","0.45","3.50","3.95","49.06","B. Frequency Profile (%)46.99"
