"Region","FVI","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.058","0.00","1.40","15.57","16.97","75.73","7.30"
"SR GRID","0.058","0.00","1.40","15.57","16.97","75.73","7.30"
