"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","135.4","-153.8","86.3","-67.3","-1.4","-0.8"
"Actual(MU)","136.2","-162.6","84.8","-62.2","-0.5","-4.3"
"O/D/U/D(MU)","0.8","-8.8","-1.5","5.1","0.9","-3.5"
