"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4508","0","92.9","54.6","1.1","209"
"","Haryana","5892","0","108.4","54.2","-0.8","232"
"","Rajasthan","9395","0","207.0","67.0","1.2","366"
"","Delhi","3194","0","61.5","39.7","-1.6","199"
"","UP","9262","2985","218.7","87.3","3.0","440"
"","Uttarakhand","1689","75","31.3","21.3","1.5","182"
"","HP","1274","0","24.8","16.7","1.4","152"
"","J&K","1817","0","34.7","27.9","-0.8","205"
"","Chandigarh","184","0","3.4","3.2","0.1","26"
"WR","Chhattisgarh","2999","18","61.3","9.8","-2.7","325"
"","Gujarat","12669","31","281.6","51.9","-5.5","287"
"","MP","9098","0","206.5","131.0","0.0","343"
"","Maharashtra","19394","207","401.3","126.6","-0.4","501"
"","Goa","437","0","7.8","7.7","-0.2","87"
"","DD","267","0","6.0","6.1","-0.1","7"
"","DNH","657","0","17.2","14.8","2.4","24"
"","Essar steel","358","0","7.1","7.1","0.0","71"
"SR","Andhra Pradesh","5888","0","133.0","29.5","2.6","354"
"","Telangana","5695","400","126.2","59.6","3.4","366"
"","Karnataka","7854","500","168.1","20.4","1.8","425"
"","Kerala","3162","150","60.7","29.8","1.9","213"
"","Tamil Nadu","10657","1687","237.2","70.5","3.3","329"
"","Pondy","302","0","5.9","5.8","0.1","28"
"ER","Bihar","2681","200","50.0","49.4","-2.6","165"
"","DVC","2389","0","54.2","-12.8","0.7","305"
"","Jharkhand","1012","0","21.6","12.9","-1.1","60"
"","Odisha","3358","0","63.6","19.3","0.6","285"
"","West Bengal","6884","0","122.1","21.4","1.0","345"
"","Sikkim","93","0","1.2","1.2","0.0","30"
"NER","Arunachal Pradesh","96","7","1.8","1.5","0.4","48"
"","Assam","1161","110","21.9","13.6","3.1","196"
"","Manipur","135","5","2.2","2.1","0.1","46"
"","Meghalaya","272","0","4.6","4.1","-0.7","31"
"","Mizoram","75","3","1.2","1.0","0.1","20"
"","Nagaland","89","4","2.0","1.3","0.2","38"
"","Tripura","212","11","2.8","0.9","-0.2","62"
