"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","35945","42013","36072","17790","1941","133761"
"Peak Shortage (MW)","2393","378","1344","441","294","4850"
"Energy Met (MU)","805","989","880","367","34","3075"
"Hydro Gen(MU)","149","60","118","27","3","356"
"Wind Gen(MU)","7","11","12","----------","----------","30"
