"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","74.9","-65.4","46.7","-66.5","10.5","0.2"
"Actual(MU)","71.9","-82.8","52.2","-56.9","13.2","-2.4"
"O/D/U/D(MU)","-3.0","-17.4","5.5","9.6","2.7","-2.6"
