"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","2.78","12.20","14.98","64.99","20.03"
"SR GRID","0.00","0.00","2.78","12.20","14.98","64.99","B. Frequency Profile (%)20.03"
