"Share of RES in total generation (%)","2.81","8.74","35.34","0.18","0.08","12.24"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","37.97","12.48","51.39","20.88","41.69","30.35"
