"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5434","0","124.8","58.8","0.1","174"
"","Haryana","6734","0","127.4","93.0","-1.0","183"
"","Rajasthan","8461","0","187.8","63.3","3.4","372"
"","Delhi","3583","0","73.0","54.8","-1.0","122"
"","UP","12926","0","279.1","113.9","-2.9","308"
"","Uttarakhand","1698","0","32.7","17.4","-0.4","91"
"","HP","1152","0","26.3","13.6","-1.2","89"
"","J&K","1786","446","33.5","27.3","-4.6","69"
"","Chandigarh","176","0","3.3","3.7","-0.4","5"
"WR","Chhattisgarh","3177","0","71.4","15.7","-3.2","137"
"","Gujarat","12395","0","277.9","60.9","-1.7","423"
"","MP","7366","0","156.6","96.0","-1.9","291"
"","Maharashtra","18308","0","392.3","121.7","-0.1","436"
"","Goa","390","0","8.3","7.4","0.3","63"
"","DD","297","0","6.9","6.7","0.2","13"
"","DNH","752","0","17.4","17.8","-0.4","10"
"","Essar steel","346","0","7.2","6.6","0.6","185"
"SR","Andhra Pradesh","6930","0","158.8","18.2","3.7","502"
"","Telangana","7089","0","148.9","73.7","2.5","368"
"","Karnataka","8278","0","184.5","73.6","3.9","514"
"","Kerala","3183","0","59.4","50.4","1.7","207"
"","Tamil Nadu","12492","0","282.5","144.1","1.8","578"
"","Pondy","293","0","6.5","6.7","-0.2","49"
"ER","Bihar","3500","0","69.0","68.8","-1.0","0"
"","DVC","2630","0","61.1","-22.4","0.7","0"
"","Jharkhand","1001","0","20.4","15.7","-0.1","0"
"","Odisha","4166","0","71.5","16.8","0.0","75"
"","West Bengal","7046","0","125.1","28.6","1.1","100"
"","Sikkim","77","0","1.0","1.4","-0.3","0"
"NER","Arunachal Pradesh","111","3","1.9","2.3","-0.4","6"
"","Assam","1512","54","26.9","19.2","2.1","233"
"","Manipur","122","3","1.9","2.0","-0.1","25"
"","Meghalaya","252","4","4.6","0.7","0.4","78"
"","Mizoram","76","3","1.2","1.3","-0.2","15"
"","Nagaland","114","1","1.5","1.7","-0.2","21"
"","Tripura","261","3","5.6","3.3","2.2","85"
