"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.05","1.39","13.07","14.50","67.25","18.25"
"SR GRID","0.00","0.05","1.39","13.07","14.50","67.25","18.25"
