"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","251.4","-252.9","101.0","-82.6","-17.3","-0.4"
"Actual(MU)","236.3","-259.6","136.2","-94.1","-20.8","-1.9"
"O/D/U/D(MU)","-15.1","-6.7","35.2","-11.4","-3.5","-1.5"
