"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","176.8","-199.2","69.4","-50.7","3.3","-0.4"
"Actual(MU)","170.0","-225.0","70.1","-22.0","7.9","1.0"
"O/D/U/D(MU)","-6.8","-25.8","0.7","28.8","4.6","1.5"
