"Region","<49.2","49.2-49.5","49.5-49.7","49.7-49.8","<49.7","49.7-50.2","> 50.2"
"NEW GRID","0.0","0.0","0.6","5.8","0.6","96.6","2.8"
"SR GRID","0.0","0.0","0.6","5.8","0.6","96.6","2.8"
