"Share of RES in total generation (%)","9.78","5.82","17.35","0.40","0.11","8.57"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","39.35","10.16","28.85","10.60","12.55","21.36"
