"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","42464","32236","32815","16617","2130","126262"
"Peak Shortage (MW)","1015","142","2116","113","206","3592"
"Energy Met (MU)","997","732","749","345","39","2862"
"Hydro Gen(MU)","323","25","62","67","17","492"
"Wind Gen(MU)","6","70","101","----------","----------","176"
