"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","1.90","13.78","15.68","75.11","9.21"
"SR GRID","0.00","0.00","1.90","13.78","15.68","75.11","9.21"
