"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","170.1","-149.7","68.1","-87.6","-2.6","-1.7"
"Actual(MU)","165.6","-168.2","57.2","-84.6","0.8","-29.2"
"O/D/U/D(MU)","-4.5","-18.5","-10.9","3.0","3.4","-27.5"
