"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","9920","0","202.6","101.3","-2.3","190"
"","Haryana","7831","0","163.2","114.5","-3.0","276"
"","Rajasthan","8592","0","190.4","56.6","4.3","395"
"","Delhi","5420","0","104.9","83.9","-1.8","274"
"","UP","12014","2260","256.7","123.4","-0.7","547"
"","Uttarakhand","1656","40","33.3","11.8","-0.8","143"
"","HP","1196","0","25.0","1.7","1.7","182"
"","J&K","1859","465","32.0","17.3","-0.6","352"
"","Chandigarh","276","0","5.8","6.0","0.3","14"
"WR","Chhattisgarh","3248","0","76.1","23.1","0.7","283"
"","Gujarat","12057","0","274.1","63.2","-2.4","340"
"","MP","6894","0","144.9","93.1","-1.3","472"
"","Maharashtra","18479","39","408.6","114.5","3.5","407"
"","Goa","407","0","8.7","7.4","0.6","101"
"","DD","302","0","6.6","6.5","0.2","34"
"","DNH","734","0","16.6","16.7","-0.1","14"
"","Essar steel","438","0","9.3","8.6","0.7","122"
"SR","Andhra Pradesh","6539","0","147.8","32.3","4.2","425"
"","Telangana","6062","0","136.5","86.6","0.2","249"
"","Karnataka","8584","500","177.1","31.0","3.3","558"
"","Kerala","3449","200","61.1","34.1","2.0","359"
"","Tamil Nadu","13329","0","293.8","89.5","1.5","344"
"","Pondy","341","10","7.0","6.8","0.1","33"
"ER","Bihar","2778","300","53.9","56.6","-4.8","312"
"","DVC","2615","0","57.6","-21.0","0.4","345"
"","Jharkhand","1094","0","20.1","11.3","-2.4","85"
"","Odisha","3846","0","76.9","18.0","2.9","435"
"","West Bengal","7379","0","145.0","48.3","3.8","476"
"","Sikkim","86","0","1.7","1.0","0.7","40"
"NER","Arunachal Pradesh","95","6","1.2","1.6","-0.4","46"
"","Assam","1227","174","24.8","18.5","2.4","219"
"","Manipur","123","7","2.0","2.1","-0.1","17"
"","Meghalaya","317","0","4.4","1.0","-0.3","98"
"","Mizoram","71","3","1.1","0.9","0.2","25"
"","Nagaland","106","5","1.6","1.7","-0.1","19"
"","Tripura","249","0","3.5","0.9","0.7","103"
