"Share of RES in total generation (%)","7.17","8.53","26.34","0.11","0.09","11.39"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","44.91","12.84","49.29","23.57","49.54","32.61"
