"Share of RES in total generation (%)","4.76","2.93","13.99","0.32","0.00","5.56"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","25.62","7.07","32.03","16.41","0.00","18.32"
