"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","4.03","6.88","16.11","27.01","55.21","17.78"
"SR GRID","0.00","4.03","6.88","16.11","27.01","55.21","B. Frequency Profile (%)17.78"
