"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","9255","0","208.5","116.5","0.7","137"
"","Haryana","7637","0","168.6","101.5","-1.4","157"
"","Rajasthan","7117","0","156.2","25.9","-2.8","156"
"","Delhi","5106","-7","104.7","77.8","0.2","363"
"","UP","11865","1830","258.1","128.7","2.3","843"
"","Uttarakhand","1653","75","34.4","15.8","-0.2","135"
"","HP","1183","0","25.5","-0.1","-0.1","45"
"","J&K","1738","100","31.0","15.3","1.1","405"
"","Chandigarh","307","0","6.0","5.4","0.5","58"
"WR","Chhattisgarh","2580","130","60","13","0.3","180"
"","Gujarat","9737","0","220","18","4.9","339"
"","MP","5833","0","122","74","-1.1","365"
"","Maharashtra","15747","51","345","81","0.2","288"
"","Goa","348","0","8","7","0.2","56"
"","DD","267","0","6","6","0.2","57"
"","DNH","659","0","15","15","-0.4","27"
"","Essar steel","527","0","10.4","9.3","1.1","169"
"SR","Andhra Pradesh","6325","0","138.6","33.0","2.5","618"
"","Telangana","6096","800","129.3","75.9","3.9","947"
"","Karnataka","7461","300","153.4","17.0","0.4","252"
"","Kerala","2994","250","54.2","25.7","1.9","411"
"","Tamil Nadu","12573","0","261.6","69.0","-0.6","631"
"","Pondy","320","0","6.7","6.4","0.3","48"
"ER","Bihar","2379","107","47.8","44.2","1.1","230"
"","DVC","2487","0","57.3","-12.8","-0.1","210"
"","Jharkhand","965","0","17.3","11.9","-1.1","40"
"","Odisha","3271","-300","64.4","17.6","2.5","225"
"","West Bengal","7064","-18","132.0","46.0","-1.3","35"
"","Sikkim","66","0","1.0","0.9","0.1","22"
"NER","Arunachal Pradesh","110","2","1.8","2.0","-0.2","26"
"","Assam","1141","212","25.3","16.7","2.1","107"
"","Manipur","123","2","1.7","2.4","-0.7","44"
"","Meghalaya","250","5","4.1","1.8","-0.2","60"
"","Mizoram","62","8","1.0","1.1","-0.4","16"
"","Nagaland","108","7","1.7","1.7","-0.3","19"
"","Tripura","170","61","2.5","1.8","-0.9","59"
