"Share of RES in total generation (%)","7.40","4.49","18.99","0.19","0.09","7.75"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","26.90","7.48","30.90","8.19","16.83","17.34"
