"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW) (at 2000 hrs; from RLDCs)","47532","41753","35494","19655","2288","146722"
"Peak Shortage (MW)","923","112","0","200","91","1325"
"Energy Met (MU)","1119","1004","824","401","38","3385"
"Hydro Gen(MU)","308","25","22","79","22","456"
"Wind Gen(MU)","45","80","125","----------","----------","250"
"Solar Gen (MU)*","4.11","12.51","24.10","1.44","0.01","42"
"Energy Shortage (MU)","16.3","0.0","0.0","0.6","1.4","18.4"
"Maximum Demand Met during the day (MW) (from NLDC SCADA)","51252","45938","36315","20322","2343","153326"
