"Region","FVI","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.063","0.13","2.51","14.63","17.27","73.17","9.56"
"SR GRID","0.063","0.13","2.51","14.63","17.27","73.17","9.56"
