"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","47020","39685","34165","18008","2326","141204"
"Peak Shortage (MW)","887","151","42","0","116","1196"
"Energy Met (MU)","1117","887","785","372","41","3203"
"Hydro Gen(MU)","335","79","41","69","28","552"
"Wind Gen(MU)","22","43","104","----------","----------","168"
