"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4354","0","96.1","59.5","0.3","248"
"","Haryana","5620","0","101.7","79.9","-1.0","166"
"","Rajasthan","7592","0","171.6","57.5","2.3","490"
"","Delhi","3028","0","60.0","54.7","0.8","213"
"","UP","11975","80","257.2","107.7","0.1","123"
"","Uttarakhand","1621","0","32.1","21.8","1.6","173"
"","HP","1208","16","22.9","14.3","0.3","61"
"","J&K","2085","521","38.7","30.2","-1.7","438"
"","Chandigarh","177","0","3.3","3.2","0.0","18"
"WR","Chhattisgarh","3563","96","83.4","31.0","-1.2","-1"
"","Gujarat","13344","9","295.8","84.3","-0.1","301"
"","MP","7729","0","170.9","112.7","-2.1","31"
"","Maharashtra","19591","0","426.4","137.3","-0.5","482"
"","Goa","453","0","9.4","8.5","0.3","34"
"","DD","307","0","6.8","6.7","0.1","39"
"","DNH","709","0","16.0","16.1","-0.1","30"
"","Essar steel","557","0","12.1","11.3","0.8","119"
"SR","Andhra Pradesh","7077","0","156.6","21.6","-0.6","552"
"","Telangana","6559","0","149.8","86.8","-0.2","198"
"","Karnataka","9343","871","210.7","62.8","5.3","781"
"","Kerala","3712","30","73.2","51.2","2.7","309"
"","Tamil Nadu","14059","0","319.3","152.2","3.2","345"
"","Pondy","321","0","7.2","7.5","-0.3","28"
"ER","Bihar","3117","300","67.0","63.7","0.2","345"
"","DVC","2587","0","61.5","-25.4","0.2","289"
"","Jharkhand","987","0","22.0","12.6","-0.7","145"
"","Odisha","4005","0","74.5","28.3","0.7","365"
"","West Bengal","6593","0","135.7","45.3","1.7","398"
"","Sikkim","101","0","1.6","1.2","0.4","25"
"NER","Arunachal Pradesh","102","0","2.0","1.4","0.5","40"
"","Assam","1288","100","22.8","15.3","4.2","218"
"","Manipur","145","0","2.2","2.1","0.1","23"
"","Meghalaya","291","0","4.7","2.7","0.3","79"
"","Mizoram","81","1","1.3","1.0","0.3","29"
"","Nagaland","106","0","1.9","1.6","0.3","37"
"","Tripura","344","1","5.5","3.0","0.6","81"
