"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.50","7.70","19.90","28.10","60.80","11.10"
"SR GRID","0.00","0.50","7.70","19.90","28.10","60.80","11.10"
