"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","146.6","-135.5","85.0","-91.6","-2.7","1.7"
"Actual(MU)","136.9","-140.9","88.3","-87.0","-2.2","-4.9"
"O/D/U/D(MU)","-9.7","-5.4","3.4","4.6","0.5","-6.6"
