"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW) (at 2000 hrs; from RLDCs)","46475","46920","42180","18776","2339","156690"
"Peak Shortage (MW)","917","34","10","0","203","1164"
"Energy Met (MU)","1070","1167","1006","398","41","3682"
"Hydro Gen(MU)","163","38","69","39","8","318"
"Wind Gen(MU)","19","66","27","----------","----------","111"
"Solar Gen (MU)*","15.71","20.06","58.57","0.76","0.03","95"
"Energy Shortage (MU)","10.1","0.0","0.1","0.0","1.3","11.5"
"Maximum Demand Met during the day (MW) (from NLDC SCADA)","48563","50973","44590","19053","2349","158306"
