"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","178.4","-213.4","112.3","-78.6","1.0","-0.3"
"Actual(MU)","176.8","-224.8","112.0","-71.3","4.4","-2.9"
"O/D/U/D(MU)","-1.6","-11.4","-0.3","7.3","3.4","-2.6"
