"","NR","WR","SR","ER","NER","All India"
"Coal","386","1109","591","416","10","2512"
"Lignite","14","12","58","0","0","85"
"Hydro","205","36","72","68","3","384"
"Nuclear","29","29","37","0","0","95"
"Gas, Naptha & Diesel","29","44","16","0","26","115"
"RES (Wind, Solar, Biomass & Others)","56","95","146","2","0","300"
"Total","718","1326","920","487","39","3490"
