"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW) (at 1900 hrs; from RLDCs)","38165","46542","43897","20402","2074","151080"
"Peak Shortage (MW)","479","0","0","0","391","870"
"Energy Met (MU)","774","1103","1076","413","31","3397"
"Hydro Gen (MU)","205","36","72","68","3","384"
"Wind Gen (MU)","7","67","32","----------","----------","106"
"Solar Gen (MU)*","20.35","25.32","78.04","1.84","0.05","126"
"Energy Shortage (MU)","9.3","0.0","0.0","0.0","7.4","16.7"
"Maximum Demand Met during the day (MW) & time (from NLDC SCADA)","38567","48973","47707","21239","2092","154542"
"","19:31","23:34","15:00","20:05","18:40","19:31"
