"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","220.0","-275.2","103.9","-39.3","-9.3","0.1"
"Actual(MU)","196.9","-274.8","130.8","-37.9","-11.0","4.0"
"O/D/U/D(MU)","-23.1","0.4","26.9","1.4","-1.7","3.9"
