"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","183.9","-231.3","87.5","-49.3","7.5","-1.6"
"Actual(MU)","178.3","-223.4","79.0","-42.0","10.3","2.1"
"O/D/U/D(MU)","-5.6","7.8","-8.5","7.2","2.8","3.7"
