"Share of RES in total generation (%)","6.29","7.81","18.43","0.41","0.03","8.72"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","39.39","13.60","31.33","13.32","31.36","23.76"
