"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5257","0","103.1","46.4","3.9","279"
"","Haryana","5739","405","113.9","55.7","3.4","464"
"","Rajasthan","9589","0","206.0","81.5","7.0","534"
"","Delhi","3061","0","51.5","38.8","-1.0","332"
"","UP","9994","1975","220.4","91.8","-1.1","254"
"","Uttarakhand","1654","150","32.3","23.0","1.7","131"
"","HP","1403","0","24.8","18.4","1.0","224"
"","J&K","1936","0","39.0","29.8","4.6","267"
"","Chandigarh","186","0","3.4","3.3","0.1","16"
"WR","Chhattisgarh","2943","18","62.7","10.2","-2.2","173"
"","Gujarat","12512","22","279.7","58.7","-3.0","546"
"","MP","9709","0","204.4","121.9","-1.2","321"
"","Maharashtra","19049","916","394.8","103.6","0.0","494"
"","Goa","428","0","7.9","7.2","0.2","49"
"","DD","280","0","6.3","6.2","0.0","28"
"","DNH","631","0","13.7","13.8","-0.1","90"
"","Essar steel","363","0","7.3","7.9","-0.6","56"
"SR","Andhra Pradesh","5694","0","129.6","24.5","-0.1","400"
"","Telangana","5728","0","121.5","66.1","3.9","257"
"","Karnataka","7801","850","166.7","20.5","1.7","325"
"","Kerala","3273","125","60.0","34.4","2.7","263"
"","Tamil Nadu","10522","2910","233.2","65.3","3.2","538"
"","Pondy","302","1","5.9","5.9","0.0","29"
"ER","Bihar","2490","50","47.7","52.3","-6.6","70"
"","DVC","2488","0","54.7","-17.8","-0.2","120"
"","Jharkhand","1024","0","21.2","10.7","-1.9","55"
"","Odisha","3462","30","64.2","23.5","3.1","400"
"","West Bengal","5981","5","102.4","10.2","0.5","370"
"","Sikkim","80","0","1.4","1.4","0.0","26"
"NER","Arunachal Pradesh","101","7","101.0","1726.0","7.0","101"
"","Assam","1190","69","1190.0","1723.0","69.0","1190"
"","Manipur","131","8","131.0","1758.0","8.0","131"
"","Meghalaya","287","0","287.0","1704.0","0.0","287"
"","Mizoram","72","4","72.0","1845.0","4.0","72"
"","Nagaland","115","5","115.0","1658.0","5.0","115"
"","Tripura","182","13","182.0","1727.0","13.0","182"
