"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","155.0","-145.4","67.9","-77.6","-2.7","-2.8"
"Actual(MU)","144.8","-144.6","63.0","-74.7","-0.7","-12.2"
"O/D/U/D(MU)","-10.2","0.8","-4.9","2.9","2.0","-9.4"
