"Share of RES in total generation (%)","4.52","5.00","27.41","0.11","0.07","9.55"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","43.52","10.82","50.25","22.98","50.93","31.33"
