"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW) (at 1900 hrs; from RLDCs)","43691","46709","38462","17140","2400","148401"
"Peak Shortage (MW)","749","0","0","0","66","815"
"Energy Met (MU)","890","1054","881","328","42","3194"
"Hydro Gen(MU)","110","25","57","30","13","235"
"Wind Gen(MU)","13","57","59","----------","----------","129"
"Solar Gen (MU)*","2.76","13.23","37.08","0.54","0.01","54"
"Energy Shortage (MU)","12.3","0.0","0.0","0.0","0.5","12.8"
"Maximum Demand Met during the day (MW) (from NLDC SCADA)","44668","49990","41367","17461","2347","149816"
