"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","213.7","-214.8","76.3","-80.2","5.2","0.3"
"Actual(MU)","215.8","-212.8","67.4","-83.7","8.0","-5.2"
"O/D/U/D(MU)","2.1","2.0","-8.9","-3.5","2.8","-5.5"
