"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","193.5","-172.8","17.0","-39.3","2.0","0.4"
"Actual(MU)","163.4","-170.4","29.6","-29.6","2.4","-4.6"
"O/D/U/D(MU)","-30.1","2.4","12.5","9.7","0.4","-5.0"
