"Share of RES in total generation (%)","6.74","7.85","21.19","0.18","0.08","9.86"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","39.46","12.60","35.38","24.71","46.90","26.69"
