"","NR","WR","SR","ER","NER"
"Schedule(MU)","104.1","-76.7","38.7","-75.3","7.4"
"Actual(MU)","110.0","-99.2","44.6","-66.8","10.2"
"O/D/U/D(MU)","5.9","-22.5","5.9","8.5","2.8"
