"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","204.9","-196.3","43.9","-42.7","-9.4","0.3"
"Actual(MU)","202.1","-198.3","40.3","-31.8","-10.7","1.6"
"O/D/U/D(MU)","-2.8","-1.9","-3.6","10.9","-1.3","1.3"
