"Share of RES in total generation (%)","9.65","6.14","22.40","0.42","0.09","9.84"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","32.56","11.28","39.74","8.54","20.69","22.20"
