"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","226.0","-232.8","94.0","-82.5","3.9","8.6"
"Actual(MU)","208.8","-226.5","100.8","-80.7","0.5","2.9"
"O/D/U/D(MU)","-17.2","6.3","6.8","1.8","-3.4","-5.7"
