"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","201.5","-178.9","74.3","-92.4","-2.8","1.7"
"Actual(MU)","206.7","-192.6","78.7","-92.2","1.0","1.6"
"O/D/U/D(MU)","5.2","-13.7","4.4","0.2","3.8","-0.2"
