"Region","FVI","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.039","0.00","0.09","7.13","7.22","75.34","17.44"
"SR GRID","0.039","0.00","0.09","7.13","7.22","75.34","17.44"
