"Share of RES in total generation (%)","5.16","9.57","28.78","0.19","0.09","11.76"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","43.69","14.94","51.43","24.17","52.08","33.48"
