"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","33709","37400","31951","14825","1898","119783"
"Peak Shortage (MW)","2073","373","2529","112","242","5329"
"Energy Met (MU)","738","959","804","351","31","2884"
"Hydro Gen(MU)","134","59","80","32","3","308"
"Wind Gen(MU)","5","25","28","----------","----------","59"
