"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","230.7","-240.4","77.2","-67.0","0.2","0.8"
"Actual(MU)","231.3","-246.5","73.3","-62.2","0.7","-3.5"
"O/D/U/D(MU)","0.5","-6.2","-3.9","4.8","0.5","-4.3"
