"Share of RES in total generation (%)","4.55","4.08","24.24","0.44","0.05","8.26"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","39.18","7.14","35.59","17.10","28.53","23.96"
